CustomerID,Gender,Age,Marital_Status,Education,Income,Family_Size,Tenure,Date_Joined,Region,TransactionID,ProductID,Product_Name,Product_Category,Quantity,Price_per_Unit,Total_Amount,Date_of_Purchase,Time_of_Purchase,Payment_Mode,Channel,Recency,Frequency,Monetary,Last_Purchase_Date,Preferred_Category,Discount_Availed,Membership_Status,Feedback_Rating,Return_Flag,Device_Used,Campaign_Response
7566,Female,51,Married,Masters,64920,3,1,2016-10-09,Lake Cynthia,87cdb6a1-bf01-4e32-977d-6e7e07d924ce,38197,However,Books,5,175.63,878.15,25 Jun 2024,10:15:15,Debit Card,Online,98,4,171.72,13-12-2024,Furniture,No,None,1,No,Mobile,Yes
5839,Male,41,Married,PhD,132675,4,9,2019-10-13,North Josephfurt,277eb0aa-a247-441d-88ad-0899b630794d,61068,Free,Toys,5,103.9,519.5,2024/05/10,08:06:06,Wallet,In-Store,27,44,9218.55,07-09-2024,Clothing,Yes,Gold,,Yes,Mobile,No
6680,Female,50,Married,,,5,7,2022-09-26,Rojastown,05a43113-101d-459e-b066-478c4aa0d842,40451,They,Books,4,134.1,536.4,2024-09-10,09:50:48,Wallet,In-Store,318,19,5756.03,11-12-2024,Books,No,Silver,3,Yes,Mobile,
9034,F,44,Single,Masters,144891,3,9,2024-08-30,Hollyville,79900a27-6c7c-4eb7-8bb5-f24251057c35,99487,Employee,Toys,4,142.13,568.52,2024/03/06,05:13:03,Debit Card,In-Store,256,20,9246.03,01-08-2025,Groceries,No,,2,No,Desktop,
4339,Female,26,Married,High School,62118,1,7,2024-11-19,Anaberg,04b51c12-ab13-4032-b2e1-9f66b1f02ea8,59362,Pass,Furniture,5,110.92,554.6,07-07-2025,02:04:25,Debit Card,In-Store,365,46,4719.0,23-02-2025,Clothing,Yes,Bronze,,No,Desktop,No
9377,,25,,,72869,1,13,2019-01-17,New Mark,d5a386d9-c362-4810-a261-1b8d9620bee6,95175,Responsibility,Books,1,253.86,253.86,12/15/2024,07:11:11,Credit Card,In-Store,92,12,2981.19,01-12-2024,Groceries,Yes,Silver,4,No,Desktop,Yes
9561,M,,Married,PhD,,2,1,2022-09-17,Armstrongbury,6511e61a-1436-45f5-8c81-926079ec533c,14551,Morning,Toys,5,377.31,1886.55,2024/10/20,13:35:01,Debit Card,Online,243,1,8078.57,09-06-2025,Electronics,No,Gold,5,Yes,Desktop,Yes
7759,,56,Widowed,,116178,1,12,2018-12-28,Vanceland,0de92f1b-7c02-44e5-95c8-9b2d7892d145,67129,Check,Electronics,3,98.32,294.96,01/18/2024,13:16:30,Wallet,In-Store,236,20,798.24,26-01-2025,Books,No,None,2,Yes,Desktop,No
4906,,20,Married,Bachelors,142829,4,15,2022-09-24,Brownfort,a1c7cc8a-0435-4b64-893a-d23298c3e3ca,77551,Paper,Electronics,2,148.72,297.44,2024/02/07,12:23:21,UPI,In-Store,138,24,3011.05,27-09-2024,Electronics,No,Gold,5,Yes,Mobile,
4522,Femael,69,Widowed,Bachelors,113443,6,2,2022-11-27,Beasleychester,66132e69-7418-4109-93d1-bf0f56c438e4,64524,Show,Groceries,2,419.13,838.26,10/16/2023,10:21:14,UPI,In-Store,138,13,7796.03,15-01-2025,Clothing,Yes,Gold,2,Yes,Desktop,Yes
1003,,35,Married,None,143152,4,1,2018-01-31,South Amanda,7279101c-93f3-403d-9d96-232d63d5e750,35646,Describe,Clothing,2,413.07,826.14,2025-01-14,01:53:40,Cash,In-Store,287,42,6272.01,27-11-2024,Clothing,No,None,4,Yes,Mobile,No
1210,,36,Divorced,Bachelors,137583,3,15,2024-02-09,Travischester,be006ccb-f872-4487-a507-c321f0b6844f,58908,If,Electronics,1,357.83,357.83,2024/08/18,16:18:29,UPI,In-Store,173,12,5444.15,08-04-2025,Furniture,Yes,Bronze,4,No,Mobile,No
6917,Femael,62,Married,Masters,52240,1,7,2022-09-22,Brandonport,13aae9c8-efb2-48fd-a391-ffdb8794ac7e,77353,Daughter,Electronics,3,481.44,1444.32,21 Mar 2025,18:27:29,Credit Card,In-Store,249,8,2051.88,13-10-2024,Toys,Yes,,2,Yes,Desktop,
7859,M,26,Widowed,None,50585,3,14,2019-10-24,Raymondmouth,ce072a52-73ed-4223-8b4e-f503f8722413,27481,Certainly,Clothing,4,237.59,950.36,19 Jun 2024,19:50:00,Debit Card,In-Store,19,38,8927.96,01-05-2025,Books,Yes,None,1,No,Desktop,
8248,male,45,Widowed,Bachelors,43733,2,9,2019-04-14,North Donaldville,59fe3d53-624f-4a4b-bae1-e13796ee50e5,66280,Forward,Furniture,3,33.39,100.17,04/09/2025,11:57:21,UPI,Online,234,50,1905.94,07-11-2024,Furniture,No,,1,Yes,Mobile,No
7745,,22,single,PhD,,2,5,2025-06-07,Dianamouth,b265a6c2-aa75-4eeb-97e6-42d67c743895,79489,Thousand,Toys,5,249.76,1248.8,10/03/2024,21:43:55,Wallet,Online,310,26,7016.04,27-01-2025,Toys,Yes,,4,Yes,Desktop,
4899,F,52,Divorced,Bachelors,22356,2,12,2021-06-28,Garyland,a39c3bd5-ab86-4afd-b57e-c883d2586d90,54007,Likely,Clothing,5,198.72,993.6,12 Aug 2023,21:23:00,Cash,In-Store,26,32,4398.71,23-10-2024,Toys,No,None,5,Yes,Mobile,No
7544,F,43,Single,Bachelors,102555,1,2,2021-08-06,Sullivanborough,b4209103-bca7-46eb-83ef-0f77848ac924,18993,Wide,Books,5,317.76,1588.8,13 Oct 2023,04:47:13,Cash,In-Store,296,29,1017.43,21-11-2024,Toys,No,,3,No,Mobile,Yes
3664,Female,35,Single,,143558,6,5,2023-04-08,Port Meganport,f3a02120-42d9-43ee-9197-6e750523d4fd,23726,Back,Electronics,3,210.24,630.72,2024/04/25,23:42:23,Cash,In-Store,42,12,1166.16,13-07-2025,Electronics,No,,4,Yes,Mobile,
2870,Male,45,single,Masters,81695,6,8,2023-03-27,Christopherfurt,82fc9294-f9a6-4522-8a83-5709ba146757,90225,Collection,Groceries,1,53.83,53.83,2024/05/24,22:06:35,Debit Card,In-Store,236,5,8856.03,28-12-2024,Furniture,Yes,Gold,2,Yes,Desktop,
3607,Male,50,Single,Masters,129312,2,10,2023-08-31,Greenbury,c40c5d91-46fd-4062-a33d-c7afd701410d,78327,Memory,Electronics,4,11.02,44.08,02-12-2024,11:43:08,UPI,Online,144,29,7176.67,17-11-2024,Furniture,No,,1,No,Mobile,Yes
5933,Male,39,,PhD,47829,5,9,2022-10-01,Lake Abigailberg,1adba8cf-e60c-4638-94a5-a81e6b382a0a,77054,Serve,Furniture,1,393.94,393.94,25-11-2024,07:24:21,Credit Card,Online,346,46,9979.07,20-11-2024,Toys,No,Silver,,Yes,Desktop,No
3173,F,55,Single,None,89500,1,8,2018-08-12,Jenniferstad,9215583a-9532-4aba-baf9-85ff8ff19886,97445,See,Groceries,5,201.66,1008.3,06/23/2024,09:54:21,UPI,In-Store,247,25,9444.07,20-05-2025,Books,No,Gold,3,Yes,Desktop,No
7390,F,30,,None,30143,5,3,2023-08-30,Dustinchester,cc1c7204-ed5e-449b-89ee-4969030974c0,68827,Idea,Furniture,5,347.73,1738.65,12 Jan 2025,11:35:58,Debit Card,In-Store,38,49,9148.39,24-02-2025,Books,Yes,Bronze,,Yes,Mobile,
5646,M,55,Divorced,PhD,88188,6,6,2021-05-02,New Melissa,aebbb90e-e4e7-41de-97ff-51d9c9ce44bd,16345,Any,Clothing,2,182.27,364.54,20-10-2023,18:38:02,Debit Card,In-Store,88,49,8700.43,03-06-2025,Electronics,No,Gold,4,Yes,Desktop,Yes
7813,,35,Single,High School,141670,3,12,2024-12-06,Toddborough,c1369c65-ae2a-4341-bf59-e4f2c3093b6e,88094,Tv,Books,3,96.37,289.11,06-04-2025,21:32:24,Cash,In-Store,214,9,2849.92,23-02-2025,Groceries,No,Gold,2,No,Desktop,No
3126,Female,68,Widowed,Bachelors,135858,2,9,2018-08-18,East Danielborough,a449d64f-922d-4ab6-8825-2b391947ea42,60934,Really,Furniture,4,409.68,1638.72,18-08-2024,08:39:35,Credit Card,In-Store,22,25,476.45,02-04-2025,Clothing,Yes,Silver,3,No,Desktop,No
2520,F,64,Single,Masters,78150,2,8,2024-04-17,Adrienneburgh,cbede473-e3eb-47c1-8723-e11e05fef7bc,80770,Person,Books,1,86.86,86.86,20-02-2024,12:47:10,Cash,Online,244,36,3938.54,22-06-2025,Books,Yes,Gold,5,No,Mobile,
9543,M,26,single,Masters,34714,1,6,2020-09-20,Schneidertown,d8e88ebb-7a9e-4eef-bfa3-61be0f9240e1,62640,Last,Toys,1,414.18,414.18,2025-01-17,09:44:19,Cash,Online,151,11,6462.27,09-02-2025,Books,Yes,Gold,3,No,Desktop,No
5397,,20,,None,127999,4,12,2021-01-26,Port Sarah,3e6dd58b-7367-428d-a1b2-94de4767d76c,70910,Over,Toys,3,437.32,1311.96,20-11-2024,21:56:55,Debit Card,Online,338,37,6453.9,28-12-2024,Groceries,No,Silver,2,No,Desktop,
5472,Female,35,Single,PhD,84180,1,8,2022-05-25,Thomasfurt,47656069-82ec-4fc3-bc0a-5867fcce5213,29316,Special,Groceries,3,314.82,944.46,22-07-2024,06:23:04,UPI,Online,163,24,5270.89,19-09-2024,Books,No,None,,Yes,Mobile,
3270,F,50,Widowed,PhD,27406,5,11,2025-06-22,Port Devin,86181db2-e60d-4a94-b483-d162b043a39a,27727,Law,Clothing,2,12.83,25.66,07/10/2025,16:43:03,UPI,In-Store,89,24,417.98,28-09-2024,Clothing,No,,3,Yes,Mobile,Yes
2902,F,22,Married,Masters,,1,1,2017-03-29,New Derek,f30a9e32-aba4-4c03-9efa-9c5b7421ff46,80804,Kind,Toys,5,49.43,247.15,2024/11/02,04:42:43,Cash,Online,365,28,2203.78,12-05-2025,Groceries,Yes,,3,No,Desktop,Yes
8289,Male,32,Married,Masters,80794,5,2,2021-10-07,Gutierrezburgh,ba4f4b03-2002-4d9f-85e9-f407daada0b1,40753,Recently,Furniture,3,91.75,275.25,2024-02-15,02:55:31,UPI,Online,64,40,8836.6,02-05-2025,Books,Yes,Gold,1,No,Mobile,Yes
3917,Male,53,single,Bachelors,109393,1,2,2022-03-06,Derekborough,450ab36d-f9be-47f3-9bcc-90fca1cc22d8,36504,Government,Electronics,4,241.34,965.36,10-11-2023,17:10:20,Cash,Online,81,14,7797.4,28-04-2025,Groceries,No,,1,No,Desktop,
2941,,51,Divorced,None,,4,7,2018-01-17,Port Jake,5fcf3219-b1c1-4d4b-a0d1-6c168855817d,51674,Place,Groceries,2,291.38,582.76,02-07-2024,10:02:59,Cash,Online,267,49,2523.87,05-11-2024,Books,Yes,None,,Yes,Mobile,Yes
6927,,67,Widowed,Bachelors,81204,3,15,2025-06-22,Cunninghamview,f9690579-79dd-4dd4-af97-fbd2a0c45942,25674,Hour,Clothing,2,122.89,245.78,05-09-2024,18:02:28,Wallet,In-Store,222,5,628.05,14-03-2025,Books,Yes,Silver,2,Yes,Mobile,Yes
3185,F,53,,None,59966,1,2,2017-04-16,Stricklandtown,01a02047-14aa-4ca3-bca9-e68fe12f3b21,10946,Country,Furniture,4,114.02,456.08,23 Jul 2025,14:49:09,Debit Card,Online,184,5,5061.61,04-05-2025,Toys,No,Silver,2,Yes,Mobile,Yes
7229,Female,56,Single,Masters,41729,4,3,2018-02-07,North Ashley,04d9145e-30d7-4df7-9c22-1ceab35556a5,67807,Former,Toys,3,129.38,388.14,24-06-2024,20:15:55,Debit Card,In-Store,277,39,4139.97,10-01-2025,Clothing,No,Bronze,2,No,Mobile,No
7481,Female,28,Widowed,None,116153,1,11,2025-07-23,West Kevinberg,f2dd9456-bb7b-4c05-a852-2ca2f9d2014a,67261,Strong,Furniture,1,435.21,435.21,12-12-2024,10:07:54,UPI,In-Store,279,42,3988.32,12-04-2025,Furniture,Yes,None,2,Yes,Desktop,No
6628,M,18,Married,PhD,64408,5,5,2024-09-09,South Shawnfort,6bc7b635-54de-49cd-bbdb-453692ef63c1,56257,Success,Clothing,1,252.32,252.32,19-03-2024,07:33:24,Credit Card,Online,195,23,898.83,07-10-2024,Clothing,No,Gold,,Yes,Mobile,Yes
7071,Femael,57,single,PhD,90744,1,8,2016-10-05,Alexanderchester,6efb63b1-1b04-4863-bd7d-dbedd284476c,57472,Prove,Electronics,5,165.95,829.75,2025/06/26,21:12:10,Credit Card,In-Store,273,14,1389.02,04-05-2025,Electronics,Yes,None,1,Yes,Mobile,No
1118,F,61,,,,5,11,2021-12-24,Sarahfort,6df0ac3c-9ab8-480f-9647-9889c1c4f618,54112,Hospital,Toys,5,351.56,1757.8,14-01-2025,05:40:01,Credit Card,In-Store,341,45,9377.46,03-12-2024,Books,No,Gold,5,Yes,Mobile,No
5807,Male,41,Married,Bachelors,141840,4,6,2019-01-07,Port Jameston,83f02dc7-4f61-4217-aef1-669450cae32d,62196,Teacher,Clothing,5,277.43,1387.15,2024/09/28,09:57:36,Cash,Online,189,44,7192.62,09-11-2024,Groceries,No,,5,No,Mobile,Yes
8138,Female,37,single,Masters,126984,5,10,2022-05-27,South Monicamouth,2b0abedd-c774-44cb-9543-fc3c38b8f24e,20011,Mrs,Clothing,5,219.77,1098.85,12/07/2024,03:32:24,Credit Card,In-Store,239,27,3432.32,25-02-2025,Electronics,Yes,,4,Yes,Mobile,Yes
3323,male,26,Married,,,5,1,2020-01-08,West Bradleyberg,d5b5b7b0-f92e-4fa1-9f26-64247fcc4456,46831,Small,Groceries,5,18.12,90.6,2024/05/10,20:18:21,Debit Card,In-Store,222,16,8053.6,20-11-2024,Groceries,No,Gold,1,Yes,Desktop,Yes
2806,male,51,Married,None,72135,6,6,2023-04-04,East James,c2589de2-cf26-4489-aec7-5a83bffa7a4f,35150,Event,Clothing,3,450.94,1352.82,07/04/2025,14:10:00,UPI,Online,228,24,200.58,21-01-2025,Groceries,Yes,None,4,Yes,Desktop,Yes
9824,,24,Divorced,Masters,111347,6,12,2020-03-14,Derrickshire,ab7a3d1c-0cfe-4683-be11-bafe3d4196fe,79604,Draw,Clothing,4,117.14,468.56,11-12-2024,04:25:06,UPI,Online,196,25,2077.79,23-08-2024,Clothing,Yes,Gold,3,No,Mobile,No
2047,Femael,38,Married,None,,1,6,2017-05-25,South Brookebury,6d1c31d6-33e0-4a38-8df0-aaba1027fbf7,54216,Talk,Books,1,487.6,487.6,14-05-2025,07:26:17,Cash,Online,111,32,8585.54,23-04-2025,Books,No,Gold,2,Yes,Mobile,Yes
4613,male,55,single,PhD,118452,4,13,2023-11-23,West Ryan,ab3b4d37-560c-45ee-a38c-254c076e2bba,99016,Success,Furniture,4,325.03,1300.12,06/13/2024,15:01:19,Wallet,In-Store,88,4,4773.3,06-10-2024,Electronics,Yes,,3,No,Mobile,Yes
6183,M,66,single,Bachelors,81859,1,14,2018-08-28,South Marvinburgh,0134e76b-0ed9-4a95-a26e-865b503be788,69251,Eye,Books,3,393.66,1180.98,2024/01/13,13:28:46,Cash,Online,102,22,1100.4,30-05-2025,Furniture,No,Gold,,No,Mobile,
8260,Femael,47,,Bachelors,22485,6,9,2017-09-27,New Mary,5b59f28e-a9de-4b26-88ff-eab0075072d6,52624,Treat,Groceries,3,427.55,1282.65,07-08-2024,03:45:49,Wallet,Online,167,13,6215.49,07-07-2025,Electronics,No,Bronze,2,Yes,Desktop,
6825,,37,single,None,106303,5,1,2023-08-26,North David,97e89057-56a7-41ab-a66c-cf4383f38f4e,66861,Church,Electronics,3,173.26,519.78,02-12-2024,02:06:50,UPI,In-Store,307,42,2065.59,06-01-2025,Books,No,Silver,3,No,Mobile,Yes
1477,Femael,28,Widowed,High School,133065,6,13,2018-07-30,West Martha,ea89a979-7aa6-46ea-ac27-3009ec1a86d3,72193,Subject,Groceries,1,104.48,104.48,2023/08/31,18:33:12,UPI,In-Store,130,44,469.83,24-09-2024,Clothing,Yes,Bronze,1,Yes,Desktop,
6343,Femael,52,,PhD,67855,6,9,2020-04-15,Starktown,966b62ea-9f80-496b-b34e-356ac95b61f8,78493,Station,Electronics,2,427.36,854.72,2024/06/24,16:06:12,UPI,In-Store,54,17,963.62,10-01-2025,Furniture,Yes,None,,Yes,Mobile,
2635,Female,24,Married,High School,,6,12,2018-07-24,Port Kellymouth,1851d1cf-1dab-410a-bd10-f87c6d0e0597,16014,Act,Furniture,1,382.89,382.89,2025-05-26,19:30:03,Credit Card,Online,188,49,8611.97,17-04-2025,Clothing,Yes,Silver,1,Yes,Desktop,
2723,F,32,,,99223,6,1,2024-03-03,Robertburgh,0b6d35d7-818d-42af-b516-567d40b55023,70577,Agreement,Furniture,1,384.9,384.9,2023/09/29,02:47:11,Debit Card,In-Store,230,35,4279.66,29-04-2025,Books,No,Silver,4,No,Desktop,No
1627,M,59,Single,Bachelors,83868,1,7,2020-06-20,Hortonberg,72d78bdd-7817-49ff-b49e-04ccc24369e7,90654,Accept,Groceries,3,287.21,861.63,07/07/2025,04:00:59,Credit Card,In-Store,51,31,3631.38,10-08-2024,Books,No,,2,Yes,Desktop,Yes
4537,,35,single,High School,31367,1,15,2024-06-04,North Jessicaside,86b4852c-3170-46b9-b080-7a5d62a50eec,96098,Energy,Clothing,4,69.7,278.8,10/19/2024,12:55:14,Debit Card,In-Store,302,8,5568.62,11-10-2024,Electronics,Yes,Bronze,3,Yes,Desktop,
9393,Female,59,Divorced,Bachelors,136304,4,1,2020-09-03,Jenniferside,35afbb2d-336d-4786-b7a3-c30aa1f0fa7a,91810,Send,Clothing,3,133.47,400.41,2024-03-16,19:35:35,Debit Card,In-Store,207,7,5171.89,15-12-2024,Groceries,No,Bronze,2,No,Desktop,No
8606,Female,55,single,PhD,59678,3,9,2023-11-02,Jonesside,f334685d-b6ad-478c-be06-f427a832a228,67373,Challenge,Toys,1,285.31,285.31,2024-08-03,02:37:09,Credit Card,In-Store,77,3,8166.8,25-06-2025,Books,No,Silver,4,No,Mobile,No
7326,M,43,,,48012,6,12,2016-12-23,Jeffreymouth,b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,95191,Government,Clothing,5,396.79,1983.95,04/09/2025,01:48:17,Debit Card,Online,319,36,8095.49,25-09-2024,Clothing,Yes,Silver,2,No,Desktop,No
5767,Female,27,single,,,5,2,2017-11-12,Masonland,02b622e9-808e-48d2-9d26-4b1b6593b659,96858,Edge,Furniture,5,491.69,2458.45,2025-05-23,15:52:59,Debit Card,In-Store,86,49,3731.02,29-03-2025,Toys,Yes,Bronze,2,Yes,Mobile,
4726,M,,single,High School,129888,5,12,2022-09-09,New Eric,9af97493-e8e4-4b31-8ff8-5111f8751fd4,53160,List,Furniture,3,300.32,900.96,28 Sep 2024,05:08:17,Wallet,In-Store,236,4,9839.85,22-10-2024,Clothing,No,Gold,3,No,Desktop,No
5945,Female,43,Single,Bachelors,26986,4,15,2018-04-17,Clarencestad,aa1d3fc6-5f31-473d-9519-830c40198303,95054,Company,Electronics,5,171.23,856.15,2023-09-13,02:57:12,Credit Card,In-Store,6,25,725.39,02-04-2025,Groceries,No,Silver,2,No,Desktop,No
8133,M,40,,None,20278,2,6,2019-01-09,Port Brooke,ea074d80-ba23-4c22-a92a-7b9751db1a37,18783,Begin,Toys,2,219.52,439.04,31 May 2024,12:10:25,Debit Card,In-Store,6,36,5973.33,04-01-2025,Toys,Yes,Silver,,Yes,Desktop,No
2612,Male,29,Divorced,PhD,70115,3,12,2016-08-14,Chandlerville,894a05e4-30b1-47ef-b10c-0c003fa7f104,68800,Challenge,Electronics,2,321.01,642.02,2024/06/26,14:52:43,Wallet,In-Store,286,37,4680.32,19-11-2024,Furniture,No,None,5,No,Mobile,
9108,Femael,21,single,PhD,108174,1,3,2023-08-06,Amandaville,43b47ee5-e1e8-4e7e-a249-8f666e51484d,57943,South,Clothing,5,296.67,1483.35,06/12/2024,10:08:00,Debit Card,Online,62,26,8855.96,20-08-2024,Toys,No,Gold,2,Yes,Mobile,Yes
6409,F,66,Married,None,109851,5,7,2020-12-05,Lake Rachelhaven,5380b904-688c-4015-aab9-7e494f2d4796,62743,Same,Clothing,5,480.08,2400.4,03/20/2024,23:55:41,Wallet,Online,148,47,9955.32,21-09-2024,Clothing,Yes,Gold,2,No,Desktop,No
3703,Femael,67,Widowed,Masters,72247,5,13,2022-12-23,North Craig,68c690b2-30a2-4ee8-b972-2cc1349ef4a9,82628,Seven,Clothing,5,38.97,194.85,2025/07/22,14:27:23,Wallet,Online,212,29,8514.46,28-02-2025,Groceries,No,None,3,Yes,Mobile,No
3316,,61,Widowed,Bachelors,108027,6,12,2017-09-07,North Ashleyfurt,15cadfaf-f26d-4dd3-8c2a-a0b18982cbf8,49936,Develop,Furniture,3,23.11,69.33,2025-03-07,08:30:39,Cash,Online,326,25,9691.12,19-07-2025,Electronics,Yes,Silver,2,No,Mobile,Yes
3750,,20,Widowed,PhD,,1,7,2018-06-06,South Williammouth,30862fe3-a075-4372-8fe2-c74f529b20e0,91877,Despite,Groceries,4,348.99,1395.96,07/29/2025,02:13:06,Cash,In-Store,93,1,8274.86,03-01-2025,Furniture,No,Bronze,1,Yes,Desktop,No
2743,male,22,Divorced,,97614,6,9,2020-08-31,East Nathaniel,c754108f-f418-4f3f-8a14-be62295b4715,79514,Why,Clothing,3,16.28,48.84,2023/08/04,20:21:46,UPI,In-Store,230,37,7448.5,06-12-2024,Furniture,No,Gold,4,Yes,Desktop,Yes
4992,Femael,43,single,High School,55168,2,12,2016-04-28,New Brittany,0a086989-833c-4f55-a129-8fa2227d4660,85008,Choice,Books,4,126.48,505.92,2023/09/16,10:29:24,Debit Card,In-Store,242,20,3107.42,11-11-2024,Books,No,Bronze,3,No,Desktop,Yes
3949,male,52,Widowed,Bachelors,93154,6,4,2024-05-18,Greeneshire,b8344070-e0e5-46e5-84c4-4853a33b3dfd,96736,Term,Clothing,3,341.19,1023.57,11 Mar 2024,06:58:36,Debit Card,In-Store,252,47,765.06,26-10-2024,Toys,No,,,Yes,Mobile,Yes
6198,M,29,Divorced,None,52352,2,12,2018-07-21,Jeffreyshire,4e8bf78a-60dd-47f1-ace3-d822d08012b8,48602,Care,Groceries,5,97.24,486.2,2023-12-20,04:36:03,UPI,In-Store,196,17,3533.71,03-08-2024,Furniture,No,,3,No,Mobile,No
3793,,63,,None,,3,8,2021-03-07,Patriciaview,5f642a53-17cb-485d-bbaa-574fe0e3c5ce,54921,Cover,Groceries,4,416.91,1667.64,10/31/2023,09:06:02,Debit Card,In-Store,64,19,9490.04,05-01-2025,Toys,Yes,Bronze,1,Yes,Mobile,No
2343,M,36,,High School,96619,4,5,2022-09-20,Sarahborough,3d1a85dd-506e-4a9a-b758-588dab73295b,44814,Individual,Groceries,4,168.92,675.68,13-11-2023,22:49:34,Wallet,In-Store,68,20,4208.67,10-04-2025,Electronics,No,Gold,3,Yes,Mobile,No
9055,Female,67,Divorced,PhD,61469,6,5,2017-05-18,Kimland,668f5032-6512-4d2e-a4b3-bc8e1e850f80,87405,Blue,Furniture,4,444.97,1779.88,01-03-2025,15:19:10,UPI,Online,232,44,7410.04,28-08-2024,Electronics,No,Gold,2,Yes,Mobile,No
9437,F,31,single,High School,,2,1,2025-02-21,West Johnville,24108e9a-3f77-4cae-b318-b96d44790612,22689,Apply,Clothing,4,233.36,933.44,16 Mar 2024,02:17:53,Debit Card,Online,298,9,4072.79,04-07-2025,Clothing,No,Gold,4,No,Desktop,
4654,Female,,Married,,53518,1,6,2019-07-04,Hansonbury,f3dcd264-c4b2-4b21-bc0d-d6ed7b122ee5,53452,Surface,Electronics,3,126.55,379.65,2025/02/28,08:07:29,UPI,In-Store,133,1,7438.29,21-10-2024,Clothing,No,Gold,3,Yes,Mobile,No
5173,Male,69,Divorced,PhD,42134,5,13,2016-05-05,Smithside,bdf070aa-f0b5-456b-b82c-9074afd5dea5,97900,Debate,Books,2,449.73,899.46,2024/05/12,22:55:13,Debit Card,Online,69,3,4654.52,30-08-2024,Electronics,No,None,,No,Desktop,No
9193,Female,39,Divorced,,62862,1,9,2016-04-10,North Derrickmouth,74fd33d1-84f2-4d0f-b947-4bfacdd0b4d4,29521,Police,Books,2,322.76,645.52,27 Jun 2025,23:08:59,Cash,Online,289,2,3378.88,26-09-2024,Books,No,Gold,2,No,Mobile,Yes
4053,Femael,59,Single,PhD,136999,1,5,2022-12-10,Johnsonborough,638abdf6-6df7-4cd3-979a-a0517317591a,10583,Sea,Furniture,5,283.3,1416.5,2024-01-17,19:13:34,UPI,In-Store,289,37,5493.87,19-11-2024,Clothing,Yes,Bronze,2,Yes,Desktop,No
6157,,38,Single,,41023,3,6,2022-06-03,South Bryan,ec2a322b-a901-4e33-897e-f98dc25a6eb3,94078,City,Clothing,4,12.04,48.16,07/05/2025,16:45:29,UPI,In-Store,58,44,8566.9,25-08-2024,Furniture,No,Silver,,No,Mobile,Yes
4173,Male,31,Divorced,None,90749,4,6,2017-07-04,Lake Megan,2d238ed1-7f5d-41f2-b973-1ea8e9570a2a,30940,Religious,Books,2,59.86,119.72,20 Jul 2025,15:27:34,Debit Card,Online,132,31,8414.46,23-08-2024,Electronics,No,Silver,1,No,Mobile,
9121,F,68,Divorced,Bachelors,49864,6,2,2025-06-07,Benjaminfurt,b98050a6-974e-498d-836b-47c37c711cc8,90149,Worry,Toys,4,102.48,409.92,01/12/2025,22:06:20,Cash,Online,102,42,6608.57,05-07-2025,Toys,Yes,None,1,Yes,Desktop,
2468,male,68,single,None,74121,4,11,2018-03-19,Stephanieburgh,5346405c-f60c-4dd3-9d4e-42f20f14f86c,33784,Agreement,Clothing,4,188.73,754.92,08 Feb 2025,01:40:17,Credit Card,Online,79,12,2865.27,26-11-2024,Electronics,No,Silver,3,No,Mobile,
1939,Femael,55,Divorced,High School,92283,1,13,2016-11-12,Coxburgh,d942644c-248d-41ec-87f8-d4f0f3ea0184,89635,Resource,Groceries,5,460.54,2302.7,01-04-2025,20:16:16,Wallet,Online,164,13,6226.08,16-08-2024,Clothing,No,,2,No,Desktop,No
2391,Female,23,single,,99300,1,4,2025-06-20,New Dennisfurt,0ff1c51f-915c-431b-9786-7b1213281726,67014,Recognize,Electronics,4,406.73,1626.92,2023-11-13,23:50:29,Credit Card,In-Store,221,5,4617.5,24-11-2024,Toys,Yes,None,5,Yes,Desktop,No
6050,M,53,,None,104038,4,8,2020-12-09,West Robertfort,73b0220d-5f20-49ea-bcd6-1f5ee0864418,49666,Direction,Groceries,2,29.46,58.92,09/14/2024,03:53:21,Debit Card,Online,326,6,3924.3,09-10-2024,Furniture,Yes,,3,Yes,Mobile,Yes
6413,F,59,single,Masters,90041,2,7,2016-10-17,West Elizabeth,b92da22b-21df-406f-8a0b-3c3336d8393a,84847,Part,Groceries,4,252.47,1009.88,2024-08-05,17:29:56,Debit Card,Online,101,16,8131.19,03-06-2025,Toys,No,None,1,Yes,Desktop,No
6179,F,64,Single,Masters,129114,6,4,2018-02-27,Jonesmouth,46510367-cbdc-4318-8d85-a3d2a1a27485,87518,Arrive,Furniture,5,243.1,1215.5,2024-05-03,22:14:28,Cash,In-Store,204,32,7380.66,31-08-2024,Books,No,,5,No,Desktop,
3451,Female,36,Single,None,70387,3,15,2018-02-09,North Annaville,891f4683-de12-4bf1-893d-6196c926a021,55071,Understand,Electronics,2,477.06,954.12,18 Jun 2024,03:38:14,Wallet,Online,283,16,9851.64,29-12-2024,Groceries,Yes,Silver,2,No,Desktop,
6744,M,18,,Masters,89839,3,11,2022-11-15,New Donald,ce315937-34fa-42b6-9043-7e4c34e50699,17780,Over,Books,3,240.72,722.16,2024-05-02,21:51:45,Credit Card,In-Store,173,25,7701.24,20-11-2024,Toys,No,None,4,Yes,Desktop,Yes
